id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11531836,1,2015,0,7,9,0,8,13,0,10,14,5,0,11,11,6,0,5,1,0.31466,1,1,1,70.0,25.0,7.0,,0,0,73,9.0,56.0
11556347,1,2015,0,7,8,0,11,10,0,0,13,0,12,0,9,0,14,4,1,0.41176,1,1,1,80.0,34.0,,94.0,0,1,87,5.0,
11587558,1,2015,0,0,11,0,13,12,0,9,14,0,0,0,10,0,0,4,2,0.33353,1,1,1,70.0,26.0,6.0,,0,0,86,0.0,20.0
11781920,1,2015,0,0,12,14,13,11,0,9,0,0,0,0,10,0,0,3,1,0.67234,1,1,1,50.0,32.0,6.0,,0,0,83,,82.0
11783220,1,2015,10,9,0,0,13,14,11,0,0,0,0,0,12,0,0,2,1,0.59290,1,1,1,40.0,22.0,3.0,,0,0,72,18.0,7.0
11783427,1,2015,6,9,12,0,8,5,13,0,0,10,0,14,11,7,0,3,1,0.44169,1,1,1,60.0,30.0,4.0,,0,0,90,44.0,87.0
11783744,1,2015,0,0,13,0,11,14,10,0,0,0,0,0,12,0,0,3,1,0.55371,1,1,1,70.0,34.0,5.0,,0,0,81,60.0,50.0
11783776,1,2015,0,0,0,0,11,12,0,0,0,13,0,0,0,0,14,3,1,0.67409,1,1,1,70.0,27.0,6.0,,0,0,89,29.0,87.0
11783844,1,2015,8,0,14,0,10,13,11,6,9,5,0,7,12,0,0,2,2,0.39113,1,1,1,70.0,30.0,4.0,,0,0,91,89.0,30.0
11784651,1,2015,0,13,14,0,10,12,7,0,8,9,0,0,11,0,0,3,1,0.42508,1,1,1,60.0,27.0,5.0,,0,0,69,67.0,20.0
11785198,1,2015,0,14,12,0,0,7,6,10,0,0,11,8,13,9,0,2,1,0.46414,1,1,1,60.0,33.0,5.0,,0,0,83,4.0,
11786185,1,2015,0,10,12,0,0,13,0,9,14,0,0,0,11,0,0,2,2,0.55272,1,1,1,60.0,32.0,,94.0,0,0,81,,
11788051,1,2015,0,8,12,0,7,11,13,0,0,10,0,0,9,14,0,3,2,0.46669,1,1,1,60.0,28.0,2.0,,0,0,80,50.0,31.0
11788407,1,2015,0,11,0,0,13,11,10,0,0,0,0,0,0,0,14,3,1,0.70666,1,1,1,60.0,34.0,5.0,,0,0,85,26.0,50.0
11788886,1,2015,0,10,14,0,9,12,0,11,0,8,0,0,13,0,0,3,2,0.43961,1,1,1,70.0,32.0,4.0,,0,0,76,43.0,31.0
11788958,1,2015,0,8,10,13,12,11,0,0,14,9,0,0,7,0,0,5,0,0.22075,1,1,0,80.0,28.0,3.0,,0,0,0,84.0,25.0
11789566,1,2015,0,0,8,14,9,12,0,0,0,7,13,0,9,11,0,3,1,0.34737,1,1,1,60.0,35.0,5.0,,0,0,85,28.0,50.0
11789585,1,2015,0,8,13,0,6,7,0,0,14,11,9,0,12,10,0,2,1,0.60210,1,1,1,60.0,31.0,6.0,,0,0,85,39.0,82.0
11789587,1,2015,0,0,13,0,10,14,0,0,0,9,0,0,12,11,0,2,1,0.51667,1,1,1,60.0,26.0,4.0,,0,0,86,78.0,95.0
11789905,1,2015,0,8,11,0,10,9,0,12,14,0,0,0,13,0,0,1,1,0.82743,1,1,1,70.0,27.0,4.0,,0,0,82,,35.0
11789906,1,2015,6,9,10,0,5,13,0,7,0,12,11,0,8,14,0,2,1,0.42215,1,1,1,60.0,35.0,6.0,,0,0,74,32.0,59.0
11789919,1,2015,0,11,7,14,8,9,0,0,0,13,12,0,10,0,0,1,1,0.58266,1,1,1,60.0,33.0,6.0,,0,0,89,50.0,
11789922,1,2015,0,10,0,0,14,12,7,9,0,0,13,8,11,0,0,3,1,0.36621,1,1,1,90.0,35.0,8.0,,0,0,88,25.0,68.0
11789924,1,2015,6,9,13,0,11,14,0,10,0,0,7,0,12,8,0,3,1,0.49990,1,1,1,70.0,33.0,5.0,,0,0,87,,43.0
11789931,1,2015,0,0,11,0,0,0,0,0,14,13,0,0,12,0,0,3,1,0.58095,1,1,1,50.0,33.0,5.0,,0,0,90,58.0,30.0
11842706,1,2015,0,7,13,0,9,6,8,11,14,0,0,12,10,0,0,3,1,0.41080,1,1,1,50.0,34.0,6.0,,0,1,92,61.0,78.0
11842809,1,2015,0,9,13,0,10,14,7,0,0,0,0,12,11,8,0,2,2,0.36177,1,1,1,60.0,29.0,3.0,,0,0,78,,8.0
11842833,1,2015,12,0,13,0,10,14,0,0,0,9,0,0,10,0,0,3,2,0.40669,1,1,1,60.0,30.0,4.0,,0,0,74,36.0,57.0
11842876,1,2015,9,14,0,0,12,11,0,10,0,7,8,0,13,0,0,2,1,0.64858,1,1,1,90.0,30.0,4.0,,0,0,82,,54.0
11842885,1,2015,0,10,13,0,12,14,0,7,0,9,8,0,11,6,0,2,1,0.68510,1,1,1,80.0,27.0,6.0,,0,0,84,87.0,31.0
11842961,1,2015,0,0,12,0,0,13,0,0,14,10,0,0,11,0,0,2,1,0.75111,1,1,1,90.0,32.0,6.0,,0,0,87,56.0,
11843021,1,2015,6,8,13,0,9,10,14,0,0,11,7,0,12,0,5,2,2,0.49593,1,1,1,60.0,28.0,4.0,,0,0,90,0.0,0.0
11843134,1,2015,0,11,12,0,13,14,0,9,0,0,0,0,10,0,0,2,1,0.61829,1,1,1,50.0,27.0,3.0,,0,0,79,24.0,
11843187,1,2015,0,10,12,0,9,14,0,0,0,0,8,0,11,0,13,1,1,0.66797,1,1,1,50.0,33.0,3.0,,0,0,80,,30.0
11843550,1,2015,0,9,14,0,0,8,13,0,0,12,0,0,11,10,0,2,1,0.65349,1,1,1,60.0,29.0,4.0,,0,0,84,75.0,93.0
11843567,1,2015,8,9,11,0,10,14,13,7,0,6,0,0,12,0,0,3,2,0.37385,1,1,1,60.0,34.0,5.0,,0,0,81,68.0,61.0
11843642,1,2015,9,0,11,0,13,14,8,0,0,0,0,12,10,0,0,1,1,0.87772,1,1,1,70.0,27.0,6.0,,0,0,77,26.0,
