id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11483624,1,2015,0.00477,0.00477,0.88765,0.00477,0.00477,0.00477,0.00477,0.00477,0.07417,0.00477,1,1,0.88765,1,3,1,60.0,32.0,,94.0,0,0,90,14.0,
11484512,1,2015,0.00527,0.00527,0.31723,0.00527,0.00528,0.00527,0.00528,0.64057,0.00528,0.00527,2,2,0.64057,1,3,1,50.0,26.0,,93.0,0,0,80,,
11495303,1,2015,0.00477,0.00477,0.00477,0.08764,0.00477,0.05248,0.00477,0.43019,0.40107,0.00477,2,2,0.43019,1,3,1,80.0,26.0,5.0,,0,0,84,7.0,
11562218,1,2015,0.06724,0.00588,0.00589,0.00589,0.59240,0.07063,0.00589,0.00588,0.23441,0.00588,2,1,0.59240,1,3,1,70.0,25.0,,92.0,0,0,73,4.0,
11576177,1,2015,0.05338,0.00482,0.00482,0.00482,0.83286,0.00482,0.08004,0.00482,0.00482,0.00482,1,1,0.83286,1,3,1,60.0,23.0,,93.0,0,0,84,0.0,
11576934,1,2015,0.00769,0.00770,0.00769,0.00769,0.00769,0.14239,0.79606,0.00769,0.00769,0.00769,2,1,0.79606,1,3,1,70.0,22.0,,92.0,0,0,80,9.0,
11577163,1,2015,0.05484,0.00488,0.33124,0.10056,0.00488,0.00488,0.13629,0.10658,0.25099,0.00488,5,1,0.33124,1,3,1,80.0,28.0,,93.0,0,0,81,8.0,
11584980,1,2015,0.00492,0.00492,0.20258,0.00492,0.00492,0.53998,0.00492,0.00492,0.22301,0.00492,3,1,0.53998,1,3,1,70.0,25.0,,94.0,0,0,81,,
11589674,1,2015,0.00455,0.00455,0.00455,0.86499,0.04546,0.05771,0.00455,0.00455,0.00455,0.00455,1,1,0.86499,1,3,1,80.0,23.0,5.0,,0,0,80,36.0,
11595300,1,2015,0.01000,0.01000,0.01000,0.01000,0.01000,0.81002,0.01000,0.10998,0.01000,0.01000,2,1,0.81002,1,3,1,60.0,23.0,,93.0,0,0,82,5.0,
11600851,1,2015,0.00763,0.00763,0.00763,0.00763,0.00763,0.00763,0.00763,0.00763,0.93133,0.00763,1,1,0.93133,1,3,1,60.0,26.0,,93.0,0,0,80,11.0,
11601309,1,2015,0.52950,0.00501,0.00501,0.16978,0.00501,0.00501,0.18573,0.00501,0.08491,0.00501,3,1,0.52950,1,3,1,90.0,27.0,,93.0,0,0,71,0.0,
11601644,1,2015,0.64012,0.00833,0.00833,0.00834,0.00834,0.29320,0.00833,0.00833,0.00834,0.00833,2,1,0.64012,1,3,1,60.0,20.0,,92.0,0,0,84,7.0,
11659729,1,2015,0.00356,0.00356,0.00356,0.21723,0.04597,0.05420,0.00356,0.00356,0.66124,0.00356,2,1,0.66124,1,3,1,80.0,34.0,,94.0,0,0,86,,
11664293,1,2015,0.00358,0.00358,0.10629,0.00358,0.00358,0.00358,0.17020,0.43259,0.26943,0.00358,4,1,0.43259,1,3,0,40.0,25.0,,94.0,0,0,0,20.0,
11665649,1,2015,0.00370,0.00371,0.08976,0.00370,0.00371,0.26901,0.09047,0.00370,0.52853,0.00370,2,1,0.52853,1,3,1,60.0,32.0,7.0,,0,0,76,27.0,
11667255,1,2015,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.95499,0.00500,1,1,0.95499,1,3,1,80.0,27.0,,93.0,0,0,70,,
11667263,1,2015,0.00391,0.00391,0.00391,0.92419,0.00391,0.00391,0.00391,0.00391,0.04455,0.00391,1,1,0.92419,1,3,1,80.0,27.0,,94.0,0,0,80,,
11672527,1,2015,0.04314,0.00388,0.00388,0.00388,0.00388,0.55856,0.37113,0.00388,0.00388,0.00388,2,2,0.55856,1,3,1,70.0,25.0,,93.0,0,0,83,,
11673197,1,2015,0.00556,0.23750,0.47430,0.00556,0.00556,0.10701,0.14786,0.00556,0.00556,0.00556,4,1,0.47430,1,3,1,60.0,31.0,,94.0,0,0,80,23.0,
11673286,1,2015,0.00454,0.00454,0.06677,0.35924,0.25262,0.06231,0.00454,0.00454,0.23636,0.00454,3,1,0.35924,1,3,1,70.0,31.0,,94.0,0,0,83,2.0,
11677053,1,2015,0.00588,0.14318,0.00588,0.00588,0.80975,0.00588,0.00589,0.00588,0.00588,0.00588,2,1,0.80975,1,3,1,50.0,33.0,,94.0,0,1,81,15.0,
11677491,1,2015,0.00479,0.00479,0.75743,0.00479,0.00479,0.00479,0.05533,0.00479,0.00479,0.15375,2,1,0.75743,1,3,1,50.0,16.0,,93.0,0,0,80,36.0,
11677948,1,2015,0.00625,0.00625,0.08010,0.00625,0.32224,0.00625,0.14220,0.00625,0.41795,0.00625,3,2,0.41795,1,3,1,60.0,33.0,,93.0,0,0,86,,
11677958,1,2015,0.00417,0.00418,0.00418,0.18373,0.00418,0.05163,0.10351,0.00417,0.06330,0.57695,3,1,0.57695,1,3,1,90.0,26.0,,93.0,0,0,81,45.0,
11678049,1,2015,0.00522,0.00523,0.00522,0.00523,0.71803,0.00523,0.00523,0.00522,0.24017,0.00522,2,1,0.71803,1,3,1,50.0,30.0,,93.0,0,0,81,15.0,
11678236,1,2015,0.00526,0.00526,0.09264,0.72388,0.00527,0.00526,0.14664,0.00526,0.00527,0.00526,2,1,0.72388,1,3,1,80.0,32.0,,92.0,0,0,76,,
11678306,1,2015,0.00466,0.00466,0.00466,0.81958,0.09577,0.05200,0.00466,0.00466,0.00466,0.00466,1,1,0.81958,1,3,1,50.0,24.0,,93.0,0,0,87,16.0,
11678427,1,2015,0.01630,0.01630,0.18780,0.01630,0.22480,0.01630,0.22807,0.01630,0.26154,0.01630,4,0,0.26154,1,3,1,60.0,32.0,,93.0,0,0,83,41.0,
11678668,1,2015,0.00476,0.00476,0.00476,0.79319,0.09083,0.00476,0.08264,0.00476,0.00476,0.00476,1,1,0.79319,1,3,1,70.0,30.0,,92.0,0,0,81,0.0,
11679228,1,2015,0.00716,0.00716,0.67291,0.00716,0.26980,0.00716,0.00716,0.00716,0.00716,0.00716,2,1,0.67291,1,3,1,70.0,30.0,,92.0,0,0,87,59.0,
11679405,1,2015,0.00434,0.00434,0.00434,0.00434,0.43078,0.00434,0.00434,0.00434,0.53453,0.00434,2,2,0.53453,1,3,1,70.0,26.0,,93.0,0,0,78,,
11783038,1,2015,0.00483,0.00482,0.00483,0.17979,0.16036,0.00482,0.07273,0.00482,0.13409,0.42891,4,1,0.42891,1,3,1,60.0,33.0,,94.0,0,0,83,89.0,
11783079,1,2015,0.00902,0.00902,0.30148,0.10352,0.00902,0.19077,0.00902,0.00902,0.35011,0.00902,4,2,0.35011,1,3,1,80.0,28.0,,92.0,0,0,85,4.0,
11783347,1,2015,0.00667,0.08780,0.39675,0.16050,0.07656,0.00667,0.13529,0.00667,0.11643,0.00667,4,1,0.39675,1,3,1,50.0,36.0,,93.0,0,0,79,54.0,
11785625,1,2015,0.00435,0.00435,0.00435,0.14655,0.11021,0.05811,0.00435,0.00435,0.65904,0.00435,3,1,0.65904,1,3,1,60.0,31.0,,92.0,0,0,81,,
11786023,1,2015,0.00400,0.00400,0.00400,0.92396,0.00400,0.00400,0.00400,0.00400,0.00400,0.04402,1,1,0.92396,1,3,1,80.0,27.0,6.0,,0,0,77,,
11786131,1,2015,0.00655,0.40334,0.00655,0.00655,0.42276,0.00655,0.00655,0.00655,0.12807,0.00655,3,2,0.42276,1,3,1,60.0,26.0,,93.0,0,0,83,38.0,
11787449,1,2015,0.00656,0.00656,0.00656,0.00656,0.94095,0.00656,0.00656,0.00656,0.00656,0.00656,1,1,0.94095,1,3,1,60.0,26.0,,93.0,0,0,81,10.0,
11787965,1,2015,0.00435,0.00435,0.00435,0.06017,0.00435,0.05062,0.00435,0.00435,0.85876,0.00435,1,1,0.85876,1,3,1,80.0,24.0,,93.0,0,0,78,,
11788840,1,2015,0.00381,0.00381,0.00381,0.00381,0.31277,0.00381,0.38594,0.00381,0.23232,0.04610,3,2,0.38594,1,3,1,70.0,32.0,,93.0,0,0,81,0.0,
11793354,1,2015,0.00346,0.00346,0.07727,0.00346,0.04070,0.03829,0.00346,0.00346,0.00346,0.82297,1,1,0.82297,1,3,1,80.0,26.0,,93.0,0,0,77,19.0,
11793379,1,2015,0.01250,0.01250,0.01250,0.01250,0.18248,0.01250,0.71750,0.01250,0.01250,0.01250,2,1,0.71750,1,3,1,70.0,26.0,,93.0,0,0,74,54.0,
11793433,1,2015,0.00622,0.00622,0.06868,0.00622,0.00622,0.07020,0.00622,0.00622,0.81757,0.00622,1,1,0.81757,1,3,1,80.0,25.0,,92.0,0,0,76,3.0,
11803372,1,2015,0.00447,0.00447,0.00447,0.88501,0.00447,0.00447,0.00447,0.00447,0.07923,0.00447,1,1,0.88501,1,3,0,50.0,19.0,,93.0,0,0,0,4.0,
11842849,1,2015,0.04081,0.00369,0.05086,0.00370,0.00370,0.00370,0.18454,0.00370,0.70161,0.00370,2,1,0.70161,1,3,0,90.0,31.0,6.0,,0,0,0,64.0,
11842863,1,2015,0.01111,0.01111,0.01111,0.48252,0.01111,0.01111,0.01111,0.01111,0.42858,0.01111,2,2,0.48252,1,3,1,70.0,25.0,4.0,,0,0,81,11.0,
11843709,1,2015,0.03333,0.03334,0.03336,0.03333,0.69994,0.03335,0.03333,0.03333,0.03334,0.03333,1,1,0.69994,1,3,1,70.0,27.0,4.0,,0,0,76,51.0,
11843714,1,2015,0.05235,0.06919,0.00476,0.00476,0.76783,0.08206,0.00476,0.00476,0.00476,0.00476,1,1,0.76783,1,3,1,60.0,26.0,7.0,,0,0,85,50.0,
11843717,1,2015,0.00371,0.00371,0.00371,0.00371,0.78029,0.00371,0.00371,0.00371,0.11676,0.07699,2,1,0.78029,1,3,1,70.0,23.0,4.0,,0,0,84,12.0,
11843777,1,2015,0.00564,0.00564,0.00564,0.80333,0.00564,0.00564,0.07048,0.00564,0.08668,0.00564,1,1,0.80333,1,3,1,90.0,26.0,4.0,,0,0,83,5.0,
11844381,1,2015,0.00526,0.00526,0.00526,0.00527,0.18343,0.00526,0.77445,0.00526,0.00526,0.00526,2,1,0.77445,1,3,1,70.0,28.0,5.0,,0,1,89,42.0,
11844436,1,2015,0.00477,0.90490,0.00477,0.00477,0.05697,0.00477,0.00477,0.00477,0.00477,0.00477,1,1,0.90490,1,3,1,90.0,25.0,5.0,,0,0,80,40.0,
11845199,1,2015,0.01197,0.01197,0.01197,0.01197,0.01197,0.01197,0.89228,0.01197,0.01197,0.01197,1,1,0.89228,1,3,1,60.0,24.0,4.0,,0,0,85,5.0,
11845412,1,2015,0.05003,0.18130,0.00453,0.00453,0.30640,0.13306,0.00453,0.00453,0.11162,0.19947,5,1,0.30640,1,3,1,70.0,34.0,6.0,,0,0,73,27.0,
11845604,1,2015,0.00772,0.00772,0.00772,0.16678,0.00772,0.77148,0.00772,0.00772,0.00772,0.00772,2,1,0.77148,1,3,1,90.0,26.0,3.0,,0,0,85,7.0,
11846393,1,2015,0.00332,0.00332,0.00332,0.10247,0.05096,0.04178,0.78489,0.00332,0.00332,0.00332,2,1,0.78489,1,3,1,80.0,31.0,6.0,,0,0,81,43.0,
11846399,1,2015,0.00424,0.00424,0.00424,0.91080,0.00424,0.00424,0.00424,0.00424,0.05528,0.00424,1,1,0.91080,1,3,1,90.0,23.0,,93.0,0,0,80,45.0,
11846482,1,2015,0.00714,0.00715,0.00714,0.00715,0.09393,0.63171,0.11781,0.00714,0.11369,0.00714,3,1,0.63171,1,3,1,90.0,26.0,,94.0,0,0,85,,
11846611,1,2015,0.00480,0.07948,0.00480,0.00480,0.00480,0.75252,0.00480,0.00480,0.13439,0.00480,2,1,0.75252,1,3,1,90.0,31.0,,94.0,0,0,81,45.0,
11846894,1,2015,0.00414,0.00414,0.00414,0.00414,0.00414,0.00414,0.00414,0.00414,0.96270,0.00414,1,1,0.96270,1,3,1,90.0,26.0,6.0,,0,0,85,,
11847160,1,2015,0.63227,0.00371,0.00371,0.00371,0.19342,0.00371,0.06527,0.00371,0.08676,0.00371,2,1,0.63227,1,3,1,70.0,27.0,7.0,,0,0,80,40.0,
11847190,1,2015,0.00345,0.86259,0.07249,0.00345,0.00345,0.00345,0.04074,0.00345,0.00345,0.00345,1,1,0.86259,1,3,1,80.0,28.0,6.0,,0,1,89,54.0,
11847467,1,2015,0.00499,0.00499,0.00499,0.25194,0.00499,0.16293,0.00499,0.00499,0.55023,0.00499,3,1,0.55023,1,3,1,80.0,28.0,7.0,,0,0,82,,
11847494,1,2015,0.00422,0.00422,0.00422,0.96202,0.00422,0.00422,0.00422,0.00422,0.00422,0.00422,1,1,0.96202,1,3,1,70.0,33.0,3.0,,0,0,74,0.0,
11847995,1,2015,0.03793,0.07308,0.07289,0.00345,0.74726,0.00345,0.05160,0.00345,0.00345,0.00345,1,1,0.74726,1,3,1,80.0,33.0,5.0,,0,0,84,9.0,
11848303,1,2015,0.00303,0.00303,0.00303,0.06066,0.00303,0.00303,0.81809,0.03334,0.06971,0.00303,1,1,0.81809,1,3,1,80.0,28.0,6.0,,0,0,86,18.0,
11848614,1,2015,0.00378,0.00379,0.00378,0.00378,0.00378,0.00378,0.92741,0.00378,0.00378,0.04232,1,1,0.92741,1,3,1,90.0,32.0,,92.0,0,0,84,,
11848759,1,2015,0.00528,0.00528,0.65570,0.00528,0.00528,0.11572,0.00529,0.00528,0.19159,0.00528,3,1,0.65570,1,3,1,80.0,29.0,3.0,,0,0,78,0.0,
11848874,1,2015,0.00435,0.42721,0.00435,0.06082,0.00435,0.00435,0.00435,0.00435,0.48153,0.00435,2,2,0.48153,1,3,1,60.0,30.0,4.0,,0,0,84,8.0,
11849134,1,2015,0.00370,0.00370,0.00370,0.00371,0.15046,0.00370,0.00370,0.46384,0.35976,0.00370,3,2,0.46384,1,3,1,70.0,33.0,7.0,,0,0,86,10.0,
11849145,1,2015,0.00477,0.86955,0.00477,0.00477,0.09229,0.00477,0.00477,0.00477,0.00477,0.00477,1,1,0.86955,1,3,1,80.0,33.0,5.0,,0,0,79,17.0,
11849939,1,2015,0.00399,0.00399,0.00399,0.14408,0.00399,0.00399,0.00399,0.00399,0.82401,0.00399,2,1,0.82401,1,3,1,90.0,24.0,,94.0,0,0,87,94.0,
11850343,1,2015,0.00317,0.25218,0.40378,0.19504,0.00317,0.04004,0.05810,0.00317,0.00317,0.03818,3,1,0.40378,1,3,1,60.0,30.0,4.0,,0,0,85,20.0,0.0
11851052,1,2015,0.01000,0.11001,0.01001,0.01000,0.01001,0.01000,0.01001,0.01000,0.01000,0.80994,2,1,0.80994,1,3,1,50.0,25.0,5.0,,0,0,82,,
11851213,1,2015,0.00417,0.00417,0.00417,0.00417,0.00417,0.67562,0.00417,0.00417,0.29104,0.00417,2,1,0.67562,1,3,1,70.0,33.0,6.0,,0,0,77,,
11851390,1,2015,0.00417,0.06206,0.04523,0.04317,0.00417,0.05840,0.00417,0.00417,0.77030,0.00417,1,1,0.77030,1,3,1,90.0,25.0,4.0,,0,0,82,38.0,
11851456,1,2015,0.00422,0.00422,0.00422,0.96205,0.00422,0.00422,0.00422,0.00422,0.00422,0.00422,1,1,0.96205,1,3,1,70.0,33.0,5.0,,0,0,87,,
