id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11571929,1,2015,0.00351,0.47721,0.05613,0.05613,0.05614,0.00351,0.00351,0.00351,0.00351,0.05614,0.00351,0.00351,0.00351,0.00351,0.26666,2,1,0.47721,0,0,0,80.0,21.0,,93.0,0,0,0,3.0,
11587879,1,2015,0.00318,0.05084,0.00318,0.00318,0.00318,0.79575,0.00318,0.00318,0.06100,0.00318,0.00318,0.00318,0.00318,0.05746,0.00318,1,1,0.79575,0,0,0,90.0,31.0,,94.0,0,0,0,7.0,
11605717,1,2015,0.00444,0.00444,0.00444,0.00444,0.00444,0.33238,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.28477,0.00444,0.32952,3,2,0.33238,0,0,0,30.0,25.0,,93.0,0,0,0,0.0,
11673049,0,2015,0.00267,0.00267,0.00267,0.04269,0.00267,0.00267,0.11566,0.00267,0.56922,0.00267,0.00267,0.00267,0.20212,0.00267,0.04363,3,1,0.56922,0,0,0,70.0,,,94.0,0,0,0,0.0,
11676721,1,2015,0.05082,0.00318,0.00318,0.00318,0.05082,0.13740,0.00318,0.05081,0.00318,0.00318,0.00318,0.00318,0.47929,0.05080,0.15465,3,1,0.47929,0,0,0,70.0,25.0,,94.0,0,0,0,,
11678446,0,2015,0.00351,0.00351,0.00351,0.00351,0.00351,0.51942,0.33510,0.00351,0.10337,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,3,2,0.51942,0,0,0,80.0,,,94.0,0,0,0,,
11679632,1,2015,0.00556,0.00556,0.00556,0.00556,0.00556,0.67627,0.00556,0.00556,0.09656,0.00556,0.00556,0.00556,0.00556,0.00556,0.16048,2,1,0.67627,0,0,0,60.0,25.0,,,1,0,0,31.0,
11782088,1,2015,0.00267,0.00267,0.00267,0.04261,0.00267,0.43277,0.00267,0.00267,0.22037,0.00267,0.00267,0.00267,0.00267,0.27491,0.00267,3,1,0.43277,0,0,0,90.0,33.0,,93.0,0,0,0,19.0,
11783106,1,2015,0.00278,0.00278,0.04447,0.00278,0.00278,0.13459,0.00278,0.00278,0.04939,0.00278,0.00278,0.00278,0.04445,0.65088,0.05121,2,1,0.65088,0,0,0,90.0,26.0,,93.0,0,0,0,,
11783171,1,2015,0.38214,0.00303,0.00303,0.00303,0.00303,0.19894,0.00303,0.00303,0.05906,0.00303,0.00303,0.00303,0.00303,0.04934,0.28022,3,1,0.38214,0,0,0,80.0,29.0,,94.0,0,0,0,22.0,
