id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11531836,1,2015,0.00333,0.74456,0.00333,0.00333,0.05863,0.00333,0.00333,0.00333,0.00333,0.00333,0.00333,0.00333,0.05430,0.00333,0.10584,2,1,0.74456,1,1,1,70.0,25.0,7.0,,0,0,73,9.0,56.0
11556347,1,2015,0.00333,0.30336,0.00333,0.00333,0.05437,0.00333,0.00333,0.55232,0.00333,0.00333,0.00333,0.00333,0.00333,0.00333,0.05328,2,2,0.55232,1,1,1,80.0,34.0,,94.0,0,1,87,5.0,
11587558,1,2015,0.00556,0.30659,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.12119,0.00556,0.00556,0.50555,0.00556,3,2,0.50555,1,1,1,70.0,26.0,6.0,,0,0,86,0.0,20.0
11781920,1,2015,0.00351,0.06947,0.00351,0.00351,0.00351,0.72993,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.05616,0.00351,0.10583,2,1,0.72993,1,1,1,50.0,32.0,6.0,,0,0,83,,82.0
11783220,1,2015,0.00370,0.40794,0.00370,0.00370,0.40366,0.00370,0.00370,0.00370,0.00370,0.00370,0.08840,0.05925,0.00370,0.00370,0.00370,2,2,0.40794,1,1,1,40.0,22.0,3.0,,0,0,72,18.0,7.0
11783427,1,2015,0.00445,0.39219,0.00445,0.27085,0.00445,0.00445,0.00445,0.00445,0.07114,0.08352,0.00445,0.00445,0.07114,0.07113,0.00445,2,1,0.39219,1,1,1,60.0,30.0,4.0,,0,0,90,44.0,87.0
11783744,1,2015,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.31688,0.00606,0.00606,0.60433,0.00606,2,2,0.60433,1,1,1,70.0,34.0,5.0,,0,0,81,60.0,50.0
11783776,1,2015,0.00606,0.00606,0.64259,0.00606,0.00606,0.09680,0.00606,0.09697,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.09697,1,1,0.64259,1,1,1,70.0,27.0,6.0,,0,0,89,29.0,87.0
11783844,1,2015,0.00290,0.22089,0.43773,0.00290,0.04638,0.00290,0.00290,0.00290,0.00290,0.17615,0.00290,0.00290,0.00290,0.00290,0.08987,3,1,0.43773,1,1,1,70.0,30.0,4.0,,0,0,91,89.0,30.0
11784651,1,2015,0.00334,0.40353,0.05342,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.08744,0.41888,0.00334,0.00334,0.00334,0.00334,2,2,0.41888,1,1,1,60.0,27.0,5.0,,0,0,69,67.0,20.0
11785198,1,2015,0.06252,0.00290,0.00290,0.00290,0.42376,0.00290,0.04635,0.05251,0.00290,0.19391,0.00290,0.04639,0.04638,0.00290,0.10790,3,1,0.42376,1,1,1,60.0,33.0,5.0,,0,0,83,4.0,
11786185,1,2015,0.00318,0.28264,0.00318,0.00318,0.00318,0.05709,0.00318,0.52691,0.00318,0.00318,0.00318,0.00318,0.00318,0.09843,0.00318,2,1,0.52691,1,1,1,60.0,32.0,,94.0,0,0,81,,
11788051,1,2015,0.00416,0.13656,0.00416,0.06666,0.00416,0.07081,0.06667,0.00416,0.00416,0.17995,0.00416,0.44186,0.00416,0.00416,0.00416,3,1,0.44186,1,1,1,60.0,28.0,2.0,,0,0,80,50.0,31.0
11788407,1,2015,0.00667,0.16639,0.00667,0.10668,0.00667,0.00667,0.00667,0.00667,0.00667,0.00667,0.54692,0.00667,0.10666,0.00667,0.00667,4,1,0.54692,1,1,1,60.0,34.0,5.0,,0,0,85,26.0,50.0
11788886,1,2015,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.93334,0.00476,0.00476,0.00476,0.00476,1,1,0.93334,1,1,1,70.0,32.0,4.0,,0,0,76,43.0,31.0
11788958,1,2015,0.00416,0.19706,0.00416,0.06668,0.19172,0.00416,0.00416,0.00416,0.00416,0.00416,0.00416,0.06670,0.30027,0.07760,0.06666,3,1,0.30027,1,1,0,80.0,28.0,3.0,,0,0,0,84.0,25.0
