id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11482036,0,2015,11,10,13,0,7,6,14,7,0,0,0,9,12,0,0,5,1,0.31453,1,3,1,10.0,,,93.0,0,0,87,0.0,
11483624,1,2015,8,7,9,0,14,13,10,5,0,5,11,0,12,0,0,4,1,0.41175,1,3,1,60.0,32.0,,94.0,0,0,90,14.0,
11484512,1,2015,0,0,10,0,13,11,6,7,14,7,12,0,9,0,0,4,2,0.33353,1,3,1,50.0,26.0,,93.0,0,0,80,,
11495303,1,2015,0,0,10,0,12,14,0,0,13,8,0,0,9,11,0,3,1,0.67234,1,3,1,80.0,26.0,5.0,,0,0,84,7.0,
11519970,0,2015,0,0,10,0,9,13,0,0,0,14,11,0,12,0,0,2,1,0.59293,1,3,1,70.0,,,93.0,0,0,81,43.0,
11521799,0,2015,13,10,7,0,6,11,14,8,0,5,0,0,9,0,12,3,1,0.44169,1,3,1,40.0,,,94.0,0,0,86,91.0,
11557901,0,2015,0,13,11,0,10,14,9,8,0,7,0,0,12,0,0,3,1,0.55366,1,3,1,80.0,,,93.0,0,0,82,23.0,
11562218,1,2015,0,8,10,0,13,9,0,6,12,4,5,14,11,7,0,3,1,0.67409,1,3,1,70.0,25.0,,92.0,0,0,73,4.0,
11567348,0,2015,0,9,11,0,12,14,8,13,0,5,6,7,10,0,0,2,2,0.39116,1,3,1,90.0,,,93.0,0,0,78,50.0,
11576177,1,2015,0,0,11,14,0,12,8,0,13,0,9,0,10,0,0,3,1,0.42510,1,3,1,60.0,23.0,,93.0,0,0,84,0.0,
11576934,1,2015,0,9,11,0,13,14,0,0,0,10,0,0,12,0,0,2,1,0.46415,1,3,1,70.0,22.0,,92.0,0,0,80,9.0,
11577163,1,2015,10,7,9,0,14,13,0,12,0,8,0,0,11,0,0,2,2,0.55272,1,3,1,80.0,28.0,,93.0,0,0,81,8.0,
11584980,1,2015,11,8,9,0,10,13,12,5,14,6,0,0,7,4,0,3,2,0.46669,1,3,1,70.0,25.0,,94.0,0,0,81,,
11589674,1,2015,9,0,6,14,7,10,11,0,0,0,0,12,8,13,0,3,1,0.70666,1,3,1,80.0,23.0,5.0,,0,0,80,36.0,
11595300,1,2015,0,14,0,0,12,0,13,0,0,0,0,0,0,0,11,3,2,0.43961,1,3,1,60.0,23.0,,93.0,0,0,82,5.0,
11595436,0,2015,7,8,12,0,9,14,6,10,13,4,5,0,11,0,0,5,0,0.22065,1,3,1,70.0,,,94.0,0,0,86,,
11597681,0,2015,6,7,11,0,12,14,4,0,13,10,0,0,9,5,8,3,1,0.34733,1,3,1,90.0,,,93.0,0,0,87,,
11600851,1,2015,8,0,9,0,11,14,0,0,0,13,0,0,10,0,12,2,1,0.60211,1,3,1,60.0,26.0,,93.0,0,0,80,11.0,
11601309,1,2015,8,6,7,0,13,11,0,10,0,9,0,0,12,0,14,2,1,0.51667,1,3,1,90.0,27.0,,93.0,0,0,71,0.0,
11601644,1,2015,0,9,8,0,9,7,14,0,0,12,13,0,0,11,0,1,1,0.82743,1,3,1,60.0,20.0,,92.0,0,0,84,7.0,
11659729,1,2015,5,11,7,0,9,13,6,0,0,8,12,0,10,4,14,2,1,0.42217,1,3,1,80.0,34.0,,94.0,0,0,86,,
11664293,1,2015,7,6,14,0,12,11,13,5,0,8,0,0,10,9,0,1,1,0.58266,1,3,0,40.0,25.0,,94.0,0,0,0,20.0,
11665649,1,2015,9,0,8,11,13,14,12,6,0,5,0,0,10,0,7,3,1,0.36620,1,3,1,60.0,32.0,7.0,,0,0,76,27.0,
11667255,1,2015,12,0,10,0,13,14,0,0,0,0,9,0,11,0,0,3,1,0.49994,1,3,1,80.0,27.0,,93.0,0,0,70,,
11667263,1,2015,0,11,14,0,0,13,8,0,0,10,12,0,9,7,0,3,1,0.58095,1,3,1,80.0,27.0,,94.0,0,0,80,,
11672527,1,2015,8,9,14,0,10,12,0,0,0,7,0,0,13,0,11,3,1,0.41079,1,3,1,70.0,25.0,,93.0,0,0,83,,
11673197,1,2015,8,12,11,0,13,6,0,7,14,9,0,0,0,10,0,2,2,0.36118,1,3,1,60.0,31.0,,94.0,0,0,80,23.0,
11673286,1,2015,7,6,9,7,12,11,0,5,0,4,0,0,10,13,14,3,2,0.40669,1,3,1,70.0,31.0,,94.0,0,0,83,2.0,
11676821,0,2015,0,0,9,14,12,13,6,8,0,5,11,0,10,7,0,2,1,0.64848,1,3,1,70.0,,,95.0,0,0,83,,
11677053,1,2015,0,0,7,0,12,10,0,14,13,11,9,0,8,6,5,2,1,0.68510,1,3,1,50.0,33.0,,94.0,0,1,81,15.0,
11677491,1,2015,13,0,10,0,0,0,0,0,14,0,0,0,12,11,0,2,1,0.75110,1,3,1,50.0,16.0,,93.0,0,0,80,36.0,
11677948,1,2015,0,0,7,0,7,9,0,13,10,0,11,0,12,14,0,2,2,0.50419,1,3,1,60.0,33.0,,93.0,0,0,86,,
11677958,1,2015,11,0,12,0,0,13,8,0,14,10,0,0,8,0,0,2,1,0.61829,1,3,1,90.0,26.0,,93.0,0,0,81,45.0,
11678049,1,2015,0,7,14,0,10,13,8,0,0,12,0,0,9,11,0,1,1,0.66797,1,3,1,50.0,30.0,,93.0,0,0,81,15.0,
11678236,1,2015,5,10,14,0,6,9,0,8,13,11,7,0,12,0,0,2,1,0.65349,1,3,1,80.0,32.0,,92.0,0,0,76,,
11678306,1,2015,11,0,13,0,10,14,0,0,0,0,0,0,12,0,0,3,2,0.37389,1,3,1,50.0,24.0,,93.0,0,0,87,16.0,
11678427,1,2015,0,0,0,0,12,14,0,0,0,0,11,0,13,0,0,1,1,0.87772,1,3,1,60.0,32.0,,93.0,0,0,83,41.0,
11678668,1,2015,8,7,9,14,12,13,11,0,0,0,0,0,10,0,0,2,1,0.80059,1,3,1,70.0,30.0,,92.0,0,0,81,0.0,
11679162,0,2015,9,0,9,0,14,12,7,0,0,0,11,8,13,0,0,3,2,0.47125,1,3,1,80.0,,,94.0,0,0,78,19.0,
11679228,1,2015,6,9,12,0,7,5,0,13,14,10,0,0,11,8,0,2,1,0.30615,1,3,1,70.0,30.0,,92.0,0,0,87,59.0,
11679405,1,2015,9,4,12,14,7,13,6,0,0,5,0,0,11,10,8,3,2,0.44987,1,3,1,70.0,26.0,,93.0,0,0,78,,
11782077,0,2015,0,12,11,0,10,13,0,8,14,0,0,0,9,0,0,2,1,0.65646,1,3,1,60.0,,,93.0,0,0,81,80.0,
11782215,0,2015,0,7,6,14,10,11,0,8,13,0,12,0,9,0,0,2,1,0.48633,1,3,0,80.0,,,94.0,0,0,0,0.0,
11783038,1,2015,8,7,13,0,12,9,0,6,0,10,0,0,11,14,0,3,1,0.32161,1,3,1,60.0,33.0,,94.0,0,0,83,89.0,
11783079,1,2015,13,12,11,0,8,9,0,0,0,0,0,0,10,0,14,2,2,0.42744,1,3,1,80.0,28.0,,92.0,0,0,85,4.0,
11783347,1,2015,10,12,6,0,0,7,11,9,14,8,0,0,5,13,0,3,1,0.44318,1,3,1,50.0,36.0,,93.0,0,0,79,54.0,
11783399,0,2015,0,0,13,0,11,14,8,7,0,9,10,0,12,0,0,4,1,0.34286,1,3,1,70.0,,,93.0,0,0,73,0.0,
11783738,0,2015,6,7,12,0,10,14,8,0,0,5,8,13,11,0,0,3,1,0.52090,1,3,1,60.0,,,93.0,0,0,72,17.0,
11784649,0,2015,11,6,8,0,13,14,10,7,0,0,0,0,12,0,9,3,1,0.52463,1,3,1,70.0,,,93.0,0,0,87,40.0,
11785625,1,2015,7,0,12,0,14,10,8,9,0,6,0,0,13,11,0,2,1,0.66263,1,3,1,60.0,31.0,,92.0,0,0,81,,
11786023,1,2015,0,7,10,0,8,13,0,0,0,14,12,0,11,6,8,3,1,0.35617,1,3,1,80.0,27.0,6.0,,0,0,77,,
11786131,1,2015,12,9,14,0,10,8,5,6,0,7,11,0,13,0,0,1,1,0.45883,1,3,1,60.0,26.0,,93.0,0,0,83,38.0,
11787449,1,2015,0,8,14,0,0,11,9,0,0,12,13,0,0,10,0,3,2,0.34445,1,3,1,60.0,26.0,,93.0,0,0,81,10.0,
11787808,0,2015,5,0,9,0,11,14,6,0,4,10,6,13,12,6,0,4,0,0.21334,1,3,1,80.0,,,93.0,0,0,82,0.0,
11787965,1,2015,9,8,6,0,10,12,14,7,4,4,3,0,13,11,0,1,1,0.77507,1,3,1,80.0,24.0,,93.0,0,0,78,,
11788840,1,2015,10,5,13,0,12,14,7,6,0,9,0,0,11,8,0,3,2,0.45611,1,3,1,70.0,32.0,,93.0,0,0,81,0.0,
11788849,0,2015,9,12,13,0,6,5,10,11,8,7,0,0,14,0,0,3,1,0.67409,1,3,1,70.0,,6.0,,0,0,83,48.0,
11788880,0,2015,12,10,9,0,13,11,8,0,0,14,0,0,7,0,0,2,1,0.66980,1,3,1,70.0,,,94.0,0,0,80,27.0,
11789226,0,2015,0,0,9,0,12,14,11,0,0,0,7,0,10,8,13,4,1,0.35842,1,3,1,50.0,,,94.0,0,0,81,15.0,
11793354,1,2015,11,12,8,0,0,0,0,0,13,14,0,0,10,9,0,1,1,0.79321,1,3,1,80.0,26.0,,93.0,0,0,77,19.0,
11793379,1,2015,0,0,13,0,12,0,0,0,14,0,11,0,0,0,0,2,1,0.54986,1,3,1,70.0,26.0,,93.0,0,0,74,54.0,
11793385,0,2015,5,12,14,0,9,8,7,11,0,5,0,10,13,0,0,3,1,0.56670,1,3,1,70.0,,,93.0,0,0,82,,
11793433,1,2015,0,0,12,0,9,0,10,14,0,0,13,0,8,11,0,3,2,0.36973,1,3,1,80.0,25.0,,92.0,0,0,76,3.0,
11803372,1,2015,9,0,12,0,14,13,6,11,0,7,0,9,8,0,0,1,1,0.75316,1,3,0,50.0,19.0,,93.0,0,0,0,4.0,
11842849,1,2015,6,5,10,14,11,12,0,3,13,9,7,0,8,3,0,2,2,0.50335,1,3,0,90.0,31.0,6.0,,0,0,0,64.0,
11842863,1,2015,7,9,14,0,11,12,8,0,0,6,0,10,13,0,0,3,2,0.35481,1,3,1,70.0,25.0,4.0,,0,0,81,11.0,
11843326,0,2015,7,0,9,0,11,12,10,0,13,8,0,0,14,0,0,2,2,0.35557,1,3,1,60.0,,6.0,,0,0,83,64.0,
11843709,1,2015,0,0,0,0,12,0,0,14,0,13,0,0,0,0,0,2,1,0.80667,1,3,1,70.0,27.0,4.0,,0,0,76,51.0,
11843714,1,2015,0,9,13,0,7,14,12,8,0,10,0,0,11,0,0,2,2,0.55089,1,3,1,60.0,26.0,7.0,,0,0,85,50.0,
11843717,1,2015,13,5,14,0,6,4,11,0,0,7,9,0,10,12,8,1,1,0.76944,1,3,1,70.0,23.0,4.0,,0,0,84,12.0,
11843777,1,2015,9,0,12,0,11,10,0,0,0,0,0,0,13,0,14,3,1,0.45418,1,3,1,90.0,26.0,4.0,,0,0,83,5.0,
11843840,0,2015,12,3,0,0,4,8,0,13,6,5,14,10,11,9,7,3,1,0.31286,1,3,0,70.0,,5.0,,0,0,0,0.0,
11843874,0,2015,0,9,14,8,13,12,10,0,0,0,0,7,11,6,0,2,2,0.51315,1,3,1,90.0,,7.0,,0,0,89,0.0,
11844267,0,2015,0,0,0,0,13,11,14,10,0,12,0,0,0,0,0,4,1,0.35836,1,3,1,40.0,,6.0,,0,0,82,92.0,
11844381,1,2015,14,0,12,0,10,11,0,9,0,13,0,7,8,0,0,3,1,0.42052,1,3,1,70.0,28.0,5.0,,0,1,89,42.0,
11844436,1,2015,8,12,7,14,11,13,0,9,0,0,0,0,10,6,0,1,1,0.79180,1,3,1,90.0,25.0,5.0,,0,0,80,40.0,
11845199,1,2015,0,0,0,0,12,13,0,0,14,0,0,0,0,0,0,1,1,0.72219,1,3,1,60.0,24.0,4.0,,0,0,85,5.0,
11845247,0,2015,3,0,8,2,5,14,13,7,0,12,10,11,9,6,4,3,1,0.30047,1,3,1,80.0,,8.0,,0,0,87,71.0,
11845412,1,2015,0,8,13,0,7,11,0,6,0,14,10,0,12,9,0,3,2,0.39944,1,3,1,70.0,34.0,6.0,,0,0,73,27.0,
11845453,0,2015,0,9,0,0,12,13,0,10,14,7,0,0,11,8,0,1,1,0.70414,1,3,1,60.0,,,94.0,0,0,76,13.0,
11845547,0,2015,13,9,7,0,5,9,4,6,0,11,7,14,12,0,0,3,1,0.54147,1,3,0,70.0,,7.0,,0,0,0,29.0,
11845604,1,2015,0,0,14,0,0,12,8,0,0,10,0,0,11,9,13,2,1,0.72594,1,3,1,90.0,26.0,3.0,,0,0,85,7.0,
11845741,0,2015,6,7,9,0,12,10,5,7,0,3,4,13,11,14,0,2,2,0.53430,1,3,1,90.0,,4.0,,0,0,80,0.0,
11846287,0,2015,0,0,10,0,14,13,0,0,0,0,0,11,9,0,12,2,2,0.42938,1,3,1,70.0,,6.0,,0,0,82,10.0,
11846393,1,2015,7,6,8,5,12,13,11,3,14,2,0,4,10,9,0,3,2,0.33141,1,3,1,80.0,31.0,6.0,,0,0,81,43.0,
11846399,1,2015,0,9,12,11,8,13,5,7,0,6,0,0,14,10,0,1,1,0.68886,1,3,1,90.0,23.0,,93.0,0,0,80,45.0,
11846482,1,2015,8,10,12,0,7,10,0,0,0,14,0,0,13,9,0,1,1,0.53331,1,3,1,90.0,26.0,,94.0,0,0,85,,
11846611,1,2015,8,9,9,0,12,13,6,0,0,0,7,0,11,14,0,3,1,0.64451,1,3,1,90.0,31.0,,94.0,0,0,81,45.0,
11846671,0,2015,7,6,12,14,9,13,10,0,0,3,4,8,11,5,0,4,1,0.30480,1,3,1,80.0,,3.0,,0,0,80,78.0,
11846894,1,2015,0,0,7,0,12,14,9,8,0,0,6,10,11,0,13,2,1,0.56335,1,3,1,90.0,26.0,6.0,,0,0,85,,
11846980,0,2015,0,7,11,0,13,14,8,0,0,0,9,0,10,12,0,2,2,0.50572,1,3,1,70.0,,6.0,,0,0,85,75.0,
11847160,1,2015,11,5,10,0,8,13,4,0,14,12,6,0,9,7,0,3,2,0.51560,1,3,1,70.0,27.0,7.0,,0,0,80,40.0,
11847163,0,2015,4,6,12,0,11,10,7,0,14,5,8,9,13,0,0,3,2,0.34799,1,3,1,90.0,,5.0,,0,0,84,20.0,
11847190,1,2015,9,7,8,0,4,11,10,13,14,0,0,11,5,0,6,2,2,0.45714,1,3,1,80.0,28.0,6.0,,0,1,89,54.0,
11847412,0,2015,0,0,13,0,7,11,6,0,14,12,10,0,8,9,0,3,1,0.47451,1,3,1,70.0,,6.0,,0,0,89,60.0,
11847467,1,2015,8,0,9,0,13,14,12,0,0,0,7,11,10,0,0,1,1,0.85108,1,3,1,80.0,28.0,7.0,,0,0,82,,
11847494,1,2015,12,0,10,0,13,14,0,9,8,0,0,0,11,0,0,1,1,0.60595,1,3,1,70.0,33.0,3.0,,0,0,74,0.0,
11847995,1,2015,9,6,14,0,10,13,0,8,0,12,0,0,11,7,0,3,1,0.44027,1,3,1,80.0,33.0,5.0,,0,0,84,9.0,
11848170,0,2015,8,7,11,0,13,14,5,10,6,4,12,0,9,0,0,3,1,0.50419,1,3,1,70.0,,5.0,,0,0,80,50.0,
11848303,1,2015,0,12,13,0,9,14,11,0,7,5,6,0,10,8,0,2,2,0.41242,1,3,1,80.0,28.0,6.0,,0,0,86,18.0,
11848614,1,2015,0,9,11,0,12,10,0,13,14,7,0,6,8,5,0,4,1,0.30673,1,3,1,90.0,32.0,,92.0,0,0,84,,
11848759,1,2015,7,8,9,0,11,10,0,0,14,6,0,0,12,0,13,3,0,0.29921,1,3,1,80.0,29.0,3.0,,0,0,78,0.0,
11848815,0,2015,10,0,7,14,13,11,12,6,0,0,0,8,9,0,0,3,1,0.41304,1,3,1,60.0,,5.0,,0,0,77,20.0,
11848874,1,2015,8,0,9,0,13,14,11,7,0,0,0,0,10,12,0,4,1,0.45847,1,3,1,60.0,30.0,4.0,,0,0,84,8.0,
11849134,1,2015,13,8,11,0,10,14,9,6,0,5,0,0,12,0,7,4,1,0.34443,1,3,1,70.0,33.0,7.0,,0,0,86,10.0,
11849145,1,2015,7,10,13,0,9,14,12,8,0,0,6,0,11,5,0,2,1,0.57193,1,3,1,80.0,33.0,5.0,,0,0,79,17.0,
11849399,0,2015,9,0,10,0,12,14,0,8,0,7,6,13,11,0,0,2,1,0.41757,1,3,1,90.0,,5.0,,0,0,83,7.0,
11849939,1,2015,0,6,9,0,14,13,8,12,0,11,7,0,10,0,0,3,1,0.46800,1,3,1,90.0,24.0,,94.0,0,0,87,94.0,
11849978,0,2015,0,0,11,0,7,13,0,14,0,10,7,0,12,9,0,1,1,0.69534,1,3,1,60.0,,4.0,,0,0,77,,
11850001,0,2015,0,0,11,0,10,13,0,0,0,0,12,0,0,0,14,4,1,0.38500,1,3,1,90.0,,,93.0,0,0,84,,
11850343,1,2015,9,12,14,0,5,10,4,11,8,3,0,7,13,6,0,4,2,0.31413,1,3,1,60.0,30.0,4.0,,0,0,85,20.0,0.0
11850471,0,2015,12,13,9,0,10,7,0,0,14,5,6,0,8,0,10,1,1,0.53530,1,3,1,70.0,,5.0,,0,0,86,23.0,
11850670,0,2015,4,7,12,0,9,14,6,2,8,11,5,0,13,3,10,3,1,0.43806,1,3,1,90.0,,,94.0,0,0,82,56.0,
11850854,0,2015,6,10,11,0,9,12,0,0,14,8,0,0,7,5,13,4,2,0.34086,1,3,1,80.0,,5.0,,0,1,87,64.0,
11851052,1,2015,0,13,10,0,8,12,0,0,0,11,0,0,8,14,0,3,2,0.40665,1,3,1,50.0,25.0,5.0,,0,0,82,,
11851192,0,2015,6,9,14,0,12,8,0,6,0,0,11,9,13,0,0,4,2,0.35280,1,3,1,80.0,,3.0,,0,0,87,27.0,
11851213,1,2015,6,4,11,0,14,13,5,7,9,8,3,0,12,0,10,3,1,0.49333,1,3,1,70.0,33.0,6.0,,0,0,77,,
11851365,0,2015,6,5,7,14,9,11,12,0,13,4,0,0,8,10,0,4,1,0.51910,1,3,1,60.0,,5.0,,0,0,85,10.0,
11851390,1,2015,7,8,10,0,11,14,0,0,0,5,6,12,9,13,0,3,1,0.51310,1,3,1,90.0,25.0,4.0,,0,0,82,38.0,
11851441,0,2015,6,4,11,0,0,5,12,0,14,6,9,13,8,0,10,4,0,0.28767,1,3,1,40.0,,2.0,,0,0,80,7.0,
11851448,0,2015,9,11,10,0,6,7,0,12,14,5,0,0,8,13,0,2,2,0.41920,1,3,1,60.0,,6.0,,0,0,84,42.0,
11851456,1,2015,0,7,13,0,12,14,5,8,0,9,6,11,10,0,0,3,1,0.49136,1,3,1,70.0,33.0,5.0,,0,0,87,,
11851538,0,2015,7,11,12,0,10,9,6,0,14,0,8,0,13,0,0,2,1,0.39264,1,3,1,60.0,,4.0,,0,0,87,50.0,
11851687,0,2015,7,0,10,0,8,14,12,0,0,9,0,13,11,0,0,2,2,0.36193,1,3,1,90.0,,7.0,,0,0,82,43.0,
11851712,1,2015,0,9,12,0,13,14,11,8,0,0,0,0,10,0,0,2,1,0.46665,1,3,1,70.0,26.0,3.0,,0,0,88,28.0,
11851725,0,2015,7,0,8,0,14,10,13,12,0,9,5,0,11,6,0,3,1,0.43678,1,3,1,70.0,,4.0,,0,0,78,0.0,
11851765,1,2015,7,12,11,0,8,14,6,0,0,0,10,13,9,0,0,5,0,0.29537,1,3,1,70.0,39.0,7.0,,0,0,86,32.0,
11851893,1,2015,10,9,11,0,13,14,0,0,0,0,0,0,12,8,0,2,2,0.44648,1,3,0,70.0,28.0,4.0,,0,0,0,11.0,
11852089,1,2015,0,0,0,0,11,9,0,0,0,12,10,0,0,13,14,2,1,0.41402,1,3,1,70.0,32.0,4.0,,0,0,86,15.0,
11852102,1,2015,11,6,13,0,10,14,5,9,0,8,0,0,12,7,0,5,1,0.30665,1,3,1,80.0,32.0,7.0,,0,0,87,20.0,
11852208,1,2015,8,6,13,14,12,9,7,5,0,10,4,0,11,0,0,4,0,0.27048,1,3,1,80.0,26.0,7.0,,0,0,86,18.0,
11852276,1,2015,0,0,0,0,12,14,0,0,0,0,0,13,0,0,0,2,1,0.33889,1,3,1,40.0,15.0,3.0,,0,0,77,78.0,
11852299,0,2015,11,8,12,0,9,14,0,10,0,7,0,0,13,0,0,3,2,0.39712,1,3,1,90.0,,6.0,,0,0,81,15.0,
11852425,1,2015,8,7,13,0,6,12,11,5,0,4,0,9,14,0,10,3,1,0.51112,1,3,1,70.0,32.0,6.0,,0,0,82,0.0,
11852471,0,2015,7,0,6,0,12,8,11,0,14,0,9,13,10,0,0,2,1,0.61339,1,3,1,70.0,,6.0,,0,0,81,67.0,
11852523,0,2015,0,0,11,9,12,7,0,0,0,14,10,13,8,6,0,4,1,0.30913,1,3,1,90.0,,6.0,,0,0,84,14.0,
11852554,0,2015,13,12,10,0,8,6,0,0,14,5,7,0,11,9,0,4,1,0.34447,1,3,1,80.0,,6.0,,0,0,85,31.0,
11852595,1,2015,6,7,11,0,13,14,10,9,0,5,0,12,8,0,0,2,1,0.51663,1,3,1,70.0,31.0,9.0,,0,0,80,10.0,
11852620,0,2015,7,10,12,0,11,14,0,9,0,0,8,0,13,0,0,3,2,0.38857,1,3,1,70.0,,5.0,,0,0,90,53.0,
11852889,0,2015,0,0,11,0,12,13,14,0,0,0,0,0,10,0,0,4,1,0.30665,1,3,1,60.0,,5.0,,0,0,77,18.0,
11853024,1,2015,0,0,0,0,11,12,13,0,14,0,0,0,10,0,0,4,1,0.33707,1,3,1,70.0,23.0,4.0,,0,0,77,9.0,
11853217,1,2015,0,12,11,0,8,9,0,0,0,0,14,0,13,10,0,6,0,0.25871,1,3,1,70.0,31.0,4.0,,0,0,76,,
11853220,1,2015,10,0,0,0,14,13,0,12,0,0,0,0,11,0,0,2,1,0.51581,1,3,1,70.0,31.0,,93.0,0,0,89,,
11853349,1,2015,0,11,10,0,8,12,14,7,0,0,0,13,9,0,0,4,1,0.33119,1,3,1,80.0,27.0,,93.0,0,0,79,,
11853709,1,2015,9,6,11,10,7,12,0,8,0,13,0,0,14,0,0,3,0,0.28800,1,3,1,90.0,24.0,6.0,,0,0,85,7.0,
11853729,1,2015,12,8,9,0,7,11,0,0,0,5,13,0,10,6,14,6,1,0.34077,1,3,1,80.0,26.0,7.0,,0,0,80,40.0,
11853795,1,2015,14,11,9,0,12,13,5,7,0,6,0,0,8,10,0,3,1,0.43453,1,3,1,90.0,30.0,,94.0,0,0,76,15.0,
11853798,0,2015,0,0,11,0,13,14,0,0,0,0,0,0,12,0,0,4,1,0.32557,1,3,1,60.0,,5.0,,0,0,84,20.0,
11854095,0,2015,0,8,13,0,9,14,12,0,0,10,0,7,11,0,0,3,2,0.37541,1,3,1,70.0,,3.0,,0,0,83,27.0,
11854185,1,2015,0,11,13,0,12,9,14,0,6,8,5,0,10,6,0,3,0,0.27114,1,3,1,90.0,26.0,3.0,,0,0,78,10.0,
11854288,0,2015,11,7,9,0,10,6,13,12,0,5,0,0,8,0,14,7,0,0.20667,1,3,1,80.0,,5.0,,0,0,87,23.0,
11854310,0,2015,9,0,11,0,14,12,0,0,0,13,7,8,10,0,0,4,1,0.39256,1,3,1,60.0,,5.0,,0,0,83,31.0,
11854372,0,2015,0,13,9,0,12,10,0,0,14,0,8,0,11,0,0,3,2,0.35797,1,3,1,60.0,,6.0,,0,0,81,40.0,
11854373,1,2015,13,7,11,0,12,14,9,0,0,10,0,0,8,0,0,3,2,0.34400,1,3,1,60.0,26.0,4.0,,0,0,78,33.0,
11854395,1,2015,9,0,8,0,13,12,10,5,14,6,4,0,11,0,7,3,2,0.44802,1,3,0,90.0,25.0,4.0,,0,0,0,5.0,
11854555,1,2015,13,5,12,0,11,14,4,0,6,8,6,0,10,9,0,3,2,0.45186,1,3,1,60.0,27.0,4.0,,0,0,66,,
11854703,1,2015,10,5,12,14,11,9,6,0,0,13,7,0,8,0,0,3,1,0.32417,1,3,1,70.0,27.0,,94.0,0,0,71,7.0,
11855507,1,2015,12,0,9,0,11,14,7,8,0,6,10,0,13,0,0,2,0,0.27879,1,3,1,60.0,31.0,,,0,0,83,3.0,
11855796,1,2015,0,0,7,14,6,9,0,5,13,4,11,0,10,12,8,2,2,0.48495,1,3,1,70.0,29.0,5.0,,0,0,82,50.0,
11855806,1,2015,7,8,14,0,6,9,0,13,0,10,11,0,12,0,0,4,0,0.27566,1,3,1,80.0,34.0,4.0,,0,0,84,50.0,
11856374,1,2015,0,0,11,0,13,12,0,13,0,0,0,0,10,0,0,3,1,0.49074,1,3,1,60.0,31.0,6.0,,0,0,72,,
11857155,0,2015,9,0,10,0,13,14,0,0,0,0,0,0,11,12,0,4,1,0.34917,1,3,0,40.0,,,93.0,0,0,0,8.0,
11917960,0,2015,0,0,9,14,13,12,10,0,0,0,8,0,11,0,0,4,1,0.42702,1,3,1,80.0,,,94.0,0,0,80,,
11920433,1,2015,8,7,12,0,5,13,10,0,14,6,4,11,9,3,0,4,1,0.38967,1,3,1,90.0,22.0,,93.0,0,0,82,14.0,
11922525,1,2015,7,10,9,0,14,11,6,12,0,7,0,0,13,0,0,4,0,0.29526,1,3,1,70.0,26.0,,93.0,0,0,83,2.0,
11922542,1,2015,0,7,9,10,12,14,6,13,0,0,0,0,11,8,0,4,0,0.27212,1,3,1,70.0,21.0,,92.0,0,0,85,2.0,
11923425,1,2015,14,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,1,0.34935,1,3,1,60.0,27.0,5.0,,0,0,84,25.0,
11924642,1,2015,0,7,14,0,9,10,8,0,0,12,0,13,11,0,0,2,1,0.42701,1,3,1,70.0,32.0,,95.0,0,0,81,,
11925763,1,2015,0,8,9,0,13,12,0,10,14,0,0,11,7,0,0,6,0,0.16141,1,3,1,80.0,26.0,,93.0,0,0,84,0.0,
11926017,1,2015,6,7,11,0,13,12,9,8,0,14,0,0,10,0,0,3,1,0.33900,1,3,1,70.0,27.0,,92.0,0,0,76,,
11926708,1,2015,9,7,11,0,0,12,0,0,0,13,8,0,9,14,0,3,1,0.36394,1,3,1,80.0,26.0,,94.0,0,0,88,2.0,
11927483,1,2015,8,0,9,14,10,12,11,0,13,0,0,0,7,0,0,4,0,0.29525,1,3,1,80.0,31.0,,95.0,0,0,80,7.0,
11927803,1,2015,6,5,11,0,10,9,14,13,0,7,0,0,12,0,8,2,2,0.35558,1,3,1,80.0,31.0,,94.0,0,0,89,,
11927847,1,2015,6,9,11,0,12,13,0,0,0,8,14,7,10,0,0,5,1,0.36192,1,3,1,80.0,26.0,,93.0,0,0,84,,
11928148,1,2015,0,8,10,0,14,12,11,9,0,0,0,0,12,0,0,4,1,0.35615,1,3,1,70.0,28.0,,93.0,0,0,81,,
11928722,1,2015,13,12,8,0,5,9,0,10,0,5,7,0,14,11,0,3,0,0.28455,1,3,1,90.0,27.0,,95.0,0,0,91,62.0,
11929372,1,2015,7,0,11,14,4,12,9,6,0,4,0,10,13,7,0,3,0,0.24890,1,3,1,90.0,25.0,,93.0,0,0,82,42.0,
11931097,0,2015,0,6,14,0,9,7,0,12,13,11,0,0,10,8,0,1,1,0.53343,1,3,1,60.0,,,94.0,0,0,69,13.0,
11932368,0,2015,8,0,5,0,10,11,13,12,14,0,9,0,6,7,0,3,1,0.51112,1,3,1,60.0,,5.0,,0,0,67,8.0,
