id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11571929,1,2015,0.00483,0.00483,0.00483,0.00483,0.00483,0.00483,0.90409,0.00483,0.00483,0.05729,1,1,0.90409,0,0,0,80.0,21.0,,93.0,0,0,0,3.0,
11587879,1,2015,0.00476,0.00476,0.00476,0.19083,0.00476,0.00476,0.00476,0.00477,0.77106,0.00476,2,1,0.77106,0,0,0,90.0,31.0,,94.0,0,0,0,7.0,
11605717,1,2015,0.00667,0.16214,0.00667,0.19246,0.00667,0.14055,0.00667,0.46483,0.00667,0.00667,4,1,0.46483,0,0,0,30.0,25.0,,93.0,0,0,0,0.0,
11676721,1,2015,0.00410,0.39668,0.04555,0.00410,0.17546,0.04580,0.00410,0.17804,0.00410,0.14206,4,1,0.39668,0,0,0,70.0,25.0,,94.0,0,0,0,,
11679632,1,2015,0.00714,0.00714,0.00714,0.00714,0.00714,0.00714,0.00715,0.00714,0.93570,0.00714,1,1,0.93570,0,0,0,60.0,25.0,,,1,0,0,31.0,
11782088,1,2015,0.00358,0.28603,0.00358,0.00358,0.00358,0.00358,0.08841,0.00358,0.04600,0.55808,2,1,0.55808,0,0,0,90.0,33.0,,93.0,0,0,0,19.0,
11783106,1,2015,0.00400,0.04964,0.08556,0.37812,0.00400,0.00400,0.00400,0.00400,0.42270,0.04398,2,2,0.42270,0,0,0,90.0,26.0,,93.0,0,0,0,,
11783171,1,2015,0.00387,0.00387,0.00387,0.00387,0.00387,0.00387,0.96516,0.00387,0.00387,0.00387,1,1,0.96516,0,0,0,80.0,29.0,,94.0,0,0,0,22.0,
11783692,1,2015,0.00669,0.00669,0.00669,0.00669,0.00669,0.00669,0.00669,0.93979,0.00669,0.00669,1,1,0.93979,0,0,0,90.0,24.0,,,1,0,0,6.0,
11784016,1,2015,0.28506,0.00393,0.00393,0.10631,0.00393,0.00393,0.13784,0.00393,0.14083,0.31030,5,1,0.31030,0,0,0,70.0,32.0,2.0,,0,0,0,3.0,
11785293,1,2015,0.86691,0.00385,0.00385,0.00385,0.00385,0.00385,0.10226,0.00385,0.00385,0.00385,2,1,0.86691,0,0,0,60.0,26.0,4.0,,0,0,0,,
11786597,1,2015,0.00667,0.26803,0.00667,0.00667,0.00667,0.00667,0.67862,0.00667,0.00667,0.00667,2,1,0.67862,0,0,0,50.0,25.0,4.0,,0,0,0,0.0,
11787022,1,2015,0.01005,0.01005,0.58426,0.22098,0.01005,0.01005,0.01005,0.01005,0.01005,0.12439,3,1,0.58426,0,0,0,60.0,33.0,,93.0,0,0,0,38.0,
11787463,1,2015,0.09252,0.10913,0.00580,0.14482,0.00580,0.00580,0.17994,0.07566,0.00581,0.37471,4,1,0.37471,0,0,0,40.0,28.0,3.0,,0,0,0,72.0,65.0
11788668,1,2015,0.00909,0.00910,0.00909,0.00910,0.00909,0.00909,0.91814,0.00910,0.00909,0.00909,1,1,0.91814,0,0,0,60.0,33.0,4.0,,0,0,0,15.0,0.0
11788841,1,2015,0.04385,0.00378,0.00378,0.00378,0.00378,0.00378,0.88483,0.00378,0.00378,0.04487,1,1,0.88483,0,0,0,60.0,29.0,,93.0,0,0,0,27.0,
11789575,1,2015,0.00626,0.07745,0.00626,0.00626,0.00626,0.00626,0.07252,0.80620,0.00626,0.00626,1,1,0.80620,0,0,0,50.0,31.0,,,1,0,0,,42.0
11789901,1,2015,0.00625,0.00625,0.00625,0.88039,0.00625,0.00625,0.06960,0.00625,0.00625,0.00625,1,1,0.88039,0,0,0,60.0,35.0,5.0,,0,0,0,47.0,46.0
11789903,1,2015,0.00524,0.00524,0.00524,0.00524,0.00524,0.00524,0.21103,0.59316,0.10657,0.05780,3,1,0.59316,0,0,0,60.0,33.0,2.0,,0,0,0,,0.0
11789934,1,2015,0.01236,0.34722,0.01236,0.55387,0.01236,0.01236,0.01237,0.01237,0.01236,0.01236,2,2,0.55387,0,0,0,60.0,28.0,4.0,,0,0,0,,14.0
11790069,1,2015,0.00505,0.71456,0.00505,0.00505,0.00505,0.00505,0.00505,0.17258,0.07750,0.00505,2,1,0.71456,0,0,0,80.0,31.0,,,1,0,0,,18.0
11843068,1,2015,0.00556,0.00556,0.60605,0.11255,0.06325,0.00556,0.00556,0.18481,0.00556,0.00556,3,1,0.60605,0,0,0,60.0,31.0,5.0,,0,0,0,20.0,
11843163,1,2015,0.01250,0.01250,0.01250,0.01250,0.01250,0.01250,0.01251,0.01250,0.01250,0.88748,1,1,0.88748,0,0,0,50.0,25.0,3.0,,0,0,0,5.0,7.0
11843465,1,2015,0.00590,0.00590,0.00590,0.00590,0.00590,0.00590,0.00590,0.94689,0.00590,0.00590,1,1,0.94689,0,0,0,40.0,29.0,3.0,,0,0,0,27.0,8.0
11843542,1,2015,0.00474,0.00474,0.12521,0.50308,0.00474,0.00474,0.09899,0.24426,0.00474,0.00474,3,1,0.50308,0,0,0,70.0,32.0,,,1,0,0,29.0,
11843718,1,2015,0.00909,0.91817,0.00909,0.00909,0.00909,0.00909,0.00909,0.00909,0.00909,0.00909,1,1,0.91817,0,0,0,80.0,28.0,5.0,,0,0,0,50.0,53.0
11843782,1,2015,0.03592,0.07242,0.03730,0.37510,0.37460,0.00323,0.00323,0.00323,0.05577,0.03920,2,2,0.37510,0,0,0,60.0,34.0,4.0,,0,0,0,69.0,69.0
11844003,1,2015,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,0.22951,0.10371,0.58123,0.05946,3,1,0.58123,0,0,0,60.0,34.0,3.0,,0,0,0,4.0,
11844286,1,2015,0.00372,0.13996,0.00372,0.24916,0.31329,0.00372,0.18732,0.00372,0.00372,0.09165,4,1,0.31329,0,0,0,70.0,30.0,,,1,0,0,,0.0
11844417,1,2015,0.24760,0.41968,0.00385,0.06713,0.00385,0.00385,0.00385,0.00385,0.00385,0.24250,3,1,0.41968,0,0,0,80.0,30.0,4.0,,0,0,0,14.0,
11844440,1,2015,0.00455,0.12910,0.05215,0.00455,0.00455,0.00455,0.57308,0.00455,0.00455,0.21839,3,1,0.57308,0,0,0,50.0,27.0,3.0,,0,0,0,60.0,
11845121,1,2015,0.00812,0.00812,0.00812,0.00812,0.00812,0.00813,0.00813,0.68758,0.00812,0.24742,2,1,0.68758,0,0,0,60.0,28.0,4.0,,0,0,0,16.0,14.0
11845533,1,2015,0.00345,0.00345,0.00345,0.05746,0.61729,0.00345,0.17050,0.00345,0.00345,0.13404,3,1,0.61729,0,0,0,70.0,26.0,,,1,0,0,21.0,
11845736,1,2015,0.10106,0.13146,0.49346,0.00358,0.00358,0.00358,0.00358,0.20758,0.04853,0.00358,4,1,0.49346,0,0,0,90.0,32.0,4.0,,0,0,0,8.0,
11845868,1,2015,0.00715,0.22829,0.00715,0.62512,0.00715,0.00715,0.00715,0.00715,0.00715,0.09656,2,1,0.62512,0,0,0,50.0,30.0,3.0,,0,0,0,,20.0
11846320,1,2015,0.00385,0.00385,0.04557,0.00385,0.00385,0.00385,0.23369,0.14288,0.55478,0.00385,3,1,0.55478,0,0,0,90.0,27.0,4.0,,0,0,0,7.0,
11846591,1,2015,0.00479,0.00479,0.00479,0.13300,0.52595,0.00479,0.00479,0.30755,0.00479,0.00479,3,2,0.52595,0,0,0,80.0,32.0,5.0,,0,0,0,92.0,
11846654,1,2015,0.06445,0.00473,0.00473,0.48649,0.00473,0.00473,0.36607,0.00473,0.00473,0.05461,2,2,0.48649,0,0,0,80.0,28.0,3.0,,0,0,0,31.0,53.0
11846716,1,2015,0.00711,0.00711,0.00711,0.37321,0.00711,0.00711,0.48821,0.00711,0.08882,0.00711,2,2,0.48821,0,0,0,60.0,28.0,2.0,,0,0,0,13.0,
11847073,1,2015,0.09641,0.00770,0.00770,0.00770,0.00770,0.08466,0.00770,0.16020,0.00770,0.61254,2,1,0.61254,0,0,0,50.0,26.0,3.0,,0,0,0,6.0,0.0
11847204,1,2015,0.00589,0.00589,0.06476,0.00589,0.00589,0.13131,0.61673,0.00589,0.00589,0.15187,3,1,0.61673,0,0,0,80.0,23.0,,,1,0,0,33.0,24.0
11847530,1,2015,0.01429,0.01430,0.46653,0.41915,0.01429,0.01429,0.01429,0.01429,0.01429,0.01429,2,2,0.46653,0,0,0,60.0,29.0,2.0,,0,0,0,29.0,33.0
