id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11531836,1,2015,0.70184,0.17425,0.08980,0.00487,0.00487,0.00487,0.00487,0.00487,0.00487,0.00487,2,1,0.70184,1,1,1,70.0,25.0,7.0,,0,0,73,9.0,56.0
11556347,1,2015,0.00456,0.00456,0.85982,0.10367,0.00456,0.00456,0.00456,0.00456,0.00456,0.00456,2,1,0.85982,1,1,1,80.0,34.0,,94.0,0,1,87,5.0,
11587558,1,2015,0.00833,0.14563,0.00833,0.42095,0.00833,0.37508,0.00833,0.00833,0.00833,0.00833,3,2,0.42095,1,1,1,70.0,26.0,6.0,,0,0,86,0.0,20.0
11781920,1,2015,0.00502,0.17500,0.78489,0.00501,0.00501,0.00501,0.00501,0.00501,0.00501,0.00502,2,1,0.78489,1,1,1,50.0,32.0,6.0,,0,0,83,,82.0
11783220,1,2015,0.00556,0.00556,0.00556,0.21234,0.00556,0.00556,0.00556,0.00556,0.00556,0.74321,2,1,0.74321,1,1,1,40.0,22.0,3.0,,0,0,72,18.0,7.0
11783427,1,2015,0.00666,0.38157,0.00666,0.49622,0.00665,0.00666,0.00666,0.00666,0.07561,0.00665,2,2,0.49622,1,1,1,60.0,30.0,4.0,,0,0,90,44.0,87.0
11783744,1,2015,0.00834,0.32243,0.00834,0.11093,0.34171,0.00833,0.00834,0.17491,0.00833,0.00834,4,2,0.34171,1,1,1,70.0,34.0,5.0,,0,0,81,60.0,50.0
11783776,1,2015,0.00836,0.00836,0.92475,0.00836,0.00836,0.00837,0.00836,0.00836,0.00836,0.00836,1,1,0.92475,1,1,1,70.0,27.0,6.0,,0,0,89,29.0,87.0
11783844,1,2015,0.00434,0.22066,0.00434,0.65638,0.00434,0.04892,0.04801,0.00434,0.00434,0.00434,2,1,0.65638,1,1,1,70.0,30.0,4.0,,0,0,91,89.0,30.0
11784651,1,2015,0.00476,0.86315,0.00476,0.00476,0.00476,0.00476,0.05250,0.00476,0.05104,0.00476,1,1,0.86315,1,1,1,60.0,27.0,5.0,,0,0,69,67.0,20.0
11785198,1,2015,0.77516,0.11357,0.00356,0.08637,0.00356,0.00356,0.00356,0.00356,0.00356,0.00356,2,1,0.77516,1,1,1,60.0,33.0,5.0,,0,0,83,4.0,
11786185,1,2015,0.00402,0.16403,0.05145,0.00402,0.00402,0.00402,0.00402,0.16497,0.59541,0.00402,3,1,0.59541,1,1,1,60.0,32.0,,94.0,0,0,81,,
11788051,1,2015,0.00592,0.00593,0.00593,0.08364,0.00593,0.00592,0.06781,0.00592,0.00592,0.80708,1,1,0.80708,1,1,1,60.0,28.0,2.0,,0,0,80,50.0,31.0
11788407,1,2015,0.01000,0.01000,0.01000,0.01000,0.01000,0.11001,0.12588,0.01000,0.01000,0.69410,3,1,0.69410,1,1,1,60.0,34.0,5.0,,0,0,85,26.0,50.0
